Header,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation
5.815,0.54033998,6.05584302,88.33569777,0.66630302,0.95215482,-0.81862119,-12.31125575,4.19133994,-27.2222438,-6.16954053,19.13067114,6.78485189,0,18.66088706,-8.90019872,-4.93757492,-56.26480664,-1.83047306,-18.8165821,0,0,0,0
5.82,0.53804839,6.18828263,88.09737547,0.66675297,0.95210088,-0.82015282,-12.55507718,4.13240883,-27.08381704,-6.17671243,19.25213145,6.92063237,0,19.04555367,-8.98032928,-5.09505588,-56.82981218,-1.98510636,-18.82352506,0,0,0,0
5.825,0.54200998,6.26307693,87.84064089,0.66719295,0.95198508,-0.82171085,-12.72928288,4.06706155,-26.96230824,-6.20258297,19.3701634,7.10672561,0,19.46515924,-9.08604273,-5.29641495,-57.30895585,-2.03319717,-18.74585058,0,0,0,0
5.83,0.54429497,6.37615435,87.59682155,0.66760881,0.95190621,-0.82330959,-12.95218359,4.00378243,-26.81908638,-6.21797722,19.49101566,7.2458882,0,19.81963898,-9.17614784,-5.47910488,-57.68837787,-2.0944997,-18.71974493,0,0,0,0
5.835,0.54261268,6.45106763,87.3438691,0.66802783,0.95178401,-0.82494974,-13.12837268,3.92794052,-26.70551329,-6.2501573,19.61656513,7.42492774,0,20.18509505,-9.28575307,-5.70802665,-57.97504725,-2.04743716,-18.56334971,0,0,0,0
5.84,0.54511924,6.54285776,87.09531144,0.66842055,0.95167931,-0.82662266,-13.33039254,3.85822082,-26.55842555,-6.26931032,19.73149242,7.56544578,0,20.50739421,-9.38527494,-5.91959268,-58.16095338,-2.03350209,-18.50783188,0,0,0,0
5.845,0.53890794,6.61841581,86.84866529,0.66880184,0.95155259,-0.82833861,-13.50970993,3.77475403,-26.44135691,-6.30340158,19.8513554,7.70396243,0,20.81797324,-9.49379547,-6.16844522,-58.2505384,-1.94222088,-18.34903876,0,0,0,0
5.85,0.53485658,6.69203985,86.61407966,0.66916064,0.95141678,-0.83009051,-13.69524854,3.69770743,-26.31395124,-6.32447339,19.96570195,7.84256848,0,21.10861973,-9.59430575,-6.39677908,-58.2452378,-1.84854187,-18.20742081,0,0,0,0
5.855,0.52650297,6.76312452,86.39656132,0.66949901,0.9512651,-0.83189048,-13.88405142,3.62009943,-26.1989711,-6.34002813,20.08368215,7.98641733,0,21.37879612,-9.6862158,-6.6130672,-58.14694017,-1.72079565,-18.0177307,0,0,0,0
5.86,0.52080544,6.82546379,86.17291808,0.66982264,0.95110715,-0.8337087,-14.06135966,3.54194396,-26.0748673,-6.35904016,20.18278566,8.10007025,0,21.63144317,-9.78136414,-6.8434152,-57.95186648,-1.60988223,-17.90252602,0,0,0,0
5.865,0.50975932,6.88434868,85.96566669,0.67012204,0.95093017,-0.83557368,-14.24173005,3.46287924,-25.95528269,-6.36964365,20.28810244,8.20550251,0,21.86472742,-9.86505785,-7.0591233,-57.66674643,-1.47154735,-17.74505426,0,0,0,0
5.87,0.49912172,6.94541656,85.77729561,0.67040014,0.95073674,-0.83748662,-14.43213287,3.39030961,-25.84661835,-6.37138928,20.3947705,8.30430445,0,22.07604156,-9.94323337,-7.26046921,-57.29824291,-1.31663788,-17.56513047,0,0,0,0
5.875,0.48868667,6.98842577,85.59866641,0.67064196,0.95053015,-0.8394202,-14.60660245,3.32052116,-25.72905789,-6.36632265,20.4687695,8.39744894,0,22.28363341,-10.00087428,-7.42701165,-56.8374186,-1.1690452,-17.4374482,0,0,0,0
5.88,0.47597096,7.05136777,85.43464439,0.67087917,0.95030196,-0.8414159,-14.80896594,3.25199066,-25.64488615,-6.35826887,20.58998149,8.46779761,0,22.45175236,-10.07007867,-7.61856837,-56.30798925,-0.99838896,-17.23744973,0,0,0,0
5.885,0.47330151,7.11954892,85.29413282,0.67109378,0.95006397,-0.84345594,-15.0324665,3.20370261,-25.56400812,-6.32600956,20.68528197,8.55429665,0,22.59808598,-10.1254646,-7.75420784,-55.7038541,-0.80886453,-17.02919016,0,0,0,0
